name;enabled;called;setup;signals;executed;sltp_invalid;wins;losses;breakeven;winrate_pct;expectancy_R;profit_factor;avg_R_win;avg_R_loss;avg_score_win;avg_score_loss;avg_score_base;avg_score_final;avg_threshold;avg_spread_pts;avg_holding_sec;blk_NONE;blk_NO_SIGNAL;blk_COOLDOWN;blk_MTF;blk_HTF;blk_VELOCITY;blk_NEWS;blk_SPREAD;blk_PROTECTIONS;blk_SCORE_BELOW;blk_PREFLIGHT;blk_LICENSE;blk_PAUSED;blk_SEND_FAILED;dominant_blocker;reachability_pct;exec_rate_pct;health
EMA_PULLBACK;1;5083;379;379;0;0;11;14;3;44.00;0.000;1.00;0.403;-0.316;83.1;81.1;0.0;0.0;0.0;0.0;8577;0;0;0;0;0;0;0;0;0;0;9;0;0;1;10;7.46;0.00;BLOCKED_BY_GATE
BB_SQUEEZE;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
ICHIMOKU;1;5083;81;81;0;0;0;4;0;0.00;-0.365;0.00;0.000;-0.365;0.0;92.5;0.0;0.0;0.0;0.0;3682;0;0;0;0;0;0;0;0;0;0;28;0;0;0;10;1.59;0.00;BLOCKED_BY_GATE
RSI_DIV;1;5083;502;502;0;0;26;57;5;31.33;-0.081;0.81;1.073;-0.607;73.8;75.7;0.0;0.0;0.0;0.0;15587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.88;0.00;NEEDS_REVIEW
ORDER_BLOCK;1;5083;563;563;0;0;3;3;1;50.00;0.070;2.03;0.274;-0.135;100.0;96.7;0.0;0.0;0.0;0.0;8872;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;11.08;0.00;BLOCKED_BY_GATE
STRUCT_REACT;1;5083;1804;1804;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1804;0;0;0;10;35.49;0.00;BLOCKED_BY_GATE
TURTLE_SOUP;1;5083;120;120;0;0;15;13;4;53.57;0.273;2.72;0.805;-0.341;92.7;91.2;0.0;0.0;0.0;0.0;25433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.36;0.00;NEEDS_REVIEW
IFVG;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
FVG_MIT;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
OB_MIT;1;5083;633;633;0;0;3;4;1;42.86;0.040;1.52;0.274;-0.135;100.0;97.5;0.0;0.0;0.0;0.0;7879;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;12.45;0.00;BLOCKED_BY_GATE
SH_BMS_RTO;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
SMS_BMS_RTO;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
SILVER_BULLET;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
AMD_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
OTE_CONT;1;5083;112;112;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;10;2.20;0.00;BLOCKED_BY_GATE
MALAYSIAN_SNR;1;5083;6;6;0;0;2;0;0;100.00;0.118;99.00;0.118;0.000;93.0;0.0;0.0;0.0;0.0;0.0;16265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12;0.00;NEEDS_REVIEW
CISD;1;5083;57;57;0;0;0;4;0;0.00;-0.120;0.00;0.000;-0.120;0.0;92.0;0.0;0.0;0.0;0.0;2577;0;0;0;0;0;0;0;0;0;0;6;0;0;0;10;1.12;0.00;BLOCKED_BY_GATE
AMD_CONT;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
JUDAS_SWING;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
LDN_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
NY_REVERSAL;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
WEEKLY_EXP;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
PO3;1;0;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NOT_CONNECTED
LIQ_VOID;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
DISP_REBAL;1;5083;103;103;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;103;0;0;0;10;2.03;0.00;BLOCKED_BY_GATE
RANGE_FADE;1;5083;0;0;0;0;0;0;0;0.00;0.000;0.00;0.000;0.000;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;NO_SETUP_FOUND
